chrom	length	bases	mean	min	max
NW_026512483.1	108378	360557	3.33	0	21
NW_026512484.1	42581	153342	3.60	0	23
NW_026512485.1	112612	142861	1.27	0	16
NW_026512486.1	26080	124891	4.79	0	28
NW_026512487.1	41205	130827	3.18	0	52
NW_026512488.1	27889	284014	10.18	0	104
NW_026512489.1	10642	28971	2.72	0	14
NW_026512490.1	85036	300485	3.53	0	22
NW_026512491.1	38788	41991	1.08	0	11
NW_026512492.1	21981	121648	5.53	0	24
NW_026512493.1	32949	117284	3.56	0	15
NW_026512494.1	27956	178779	6.40	0	108
NW_026512495.1	52474	301845	5.75	0	48
NW_026512496.1	91871	382508	4.16	0	21
NW_026512497.1	47353	182051	3.84	0	57
NW_026512498.1	38384	226505	5.90	0	81
NW_026512499.1	140422	242811	1.73	0	20
NW_026512500.1	29478	103968	3.53	0	16
NW_026512501.1	96591	259611	2.69	0	32
NW_026512502.1	172845	608447	3.52	0	26
NW_026512503.1	115647	846462	7.32	0	445
NW_026512504.1	56697	180881	3.19	0	17
NW_026512505.1	42961	287998	6.70	0	176
NW_026512506.1	58104	285330	4.91	0	81
NW_026512507.1	60049	49572	0.83	0	7
NW_026512508.1	26961	37555	1.39	0	17
NW_026512509.1	201322	391193	1.94	0	45
NW_026512510.1	74503	142182	1.91	0	22
NW_026512511.1	35999	96915	2.69	0	45
NW_026512512.1	11181	9009	0.81	0	7
NW_026512513.1	22406	172418	7.70	0	60
NW_026512514.1	47411	143632	3.03	0	23
NW_026512515.1	40976	149267	3.64	0	12
NW_026512516.1	45947	97115	2.11	0	23
NW_026512517.1	33896	179244	5.29	0	92
NW_026512518.1	24010	34122	1.42	0	10
NW_026512519.1	2038	138	0.07	0	1
NW_026512520.1	274317	555652	2.03	0	17
NW_026512521.1	36667	64955	1.77	0	53
NW_026512522.1	157466	153742	0.98	0	19
NW_026512523.1	54960	86065	1.57	0	12
NW_026512524.1	38649	62318	1.61	0	12
NW_026512525.1	110664	282033	2.55	0	39
NW_026512526.1	218111	559103	2.56	0	32
NW_026512527.1	196679	449925	2.29	0	20
NW_026512528.1	41689	103660	2.49	0	15
NW_026512529.1	332695	804242	2.42	0	39
NW_026512530.1	42904	86156	2.01	0	11
NW_026512531.1	310691	1040145	3.35	0	48
NW_026512532.1	85327	168650	1.98	0	13
NW_026512533.1	60885	201851	3.32	0	55
NW_026512534.1	50326	223506	4.44	0	32
NW_026512535.1	116887	299148	2.56	0	24
NW_026512536.1	39015	180544	4.63	0	304
NW_026512537.1	30796	55063	1.79	0	13
NW_026512538.1	453206	1412460	3.12	0	109
NW_026512539.1	55252	281958	5.10	0	153
NW_026512540.1	251838	2304660	9.15	0	200
NW_026512541.1	23938	239100	9.99	0	1385
NW_026512542.1	50248	220403	4.39	0	17
NW_026512543.1	35089	72299	2.06	0	10
NW_026512544.1	76578	407157	5.32	0	396
NW_026512545.1	503217	4857807	9.65	0	1049
NW_026512546.1	394812	1879630	4.76	0	181
NW_026512547.1	196864	425150	2.16	0	21
NW_026512548.1	90772	248635	2.74	0	49
NW_026512549.1	42747	139652	3.27	0	34
NW_026512550.1	148337	445529	3.00	0	52
NW_026512551.1	70204	170266	2.43	0	16
NW_026512552.1	184651	274158	1.48	0	52
NW_026512553.1	30667	60250	1.96	0	13
NW_026512554.1	179063	550848	3.08	0	27
NW_026512555.1	116550	274216	2.35	0	16
NW_026512556.1	407456	1133287	2.78	0	30
NW_026512557.1	189921	736866	3.88	0	82
NW_026512558.1	50620	182781	3.61	0	21
NW_026512559.1	38162	284428	7.45	0	26
NW_026512560.1	27233	65298	2.40	0	12
NW_026512561.1	118652	188252	1.59	0	13
NW_026512562.1	37266	54853	1.47	0	14
NW_026512563.1	58363	271128	4.65	0	184
NW_026512564.1	148257	846739	5.71	0	95
NW_026512565.1	27985	83520	2.98	0	16
NW_026512566.1	211980	525058	2.48	0	18
NW_026512567.1	35724	83689	2.34	0	14
NW_026512568.1	53743	127726	2.38	0	62
NW_026512569.1	68658	123767	1.80	0	19
NW_026512570.1	30277	104516	3.45	0	34
NW_026512571.1	20484	28278	1.38	0	7
NW_026512572.1	47470	96059	2.02	0	25
NW_026512573.1	19741	13906	0.70	0	6
NW_026512574.1	48856	183701	3.76	0	17
NW_026512575.1	33447	121730	3.64	0	16
NW_026512576.1	399639	1313041	3.29	0	46
NW_026512577.1	73902	87314	1.18	0	14
NW_026512578.1	10101	14320	1.42	0	9
NW_026512579.1	47745	273710	5.73	0	74
NW_026512580.1	198068	427543	2.16	0	17
NW_026512581.1	197674	731212	3.70	0	36
NW_026512582.1	302561	1257362	4.16	0	89
NW_026512583.1	57505	105775	1.84	0	13
NW_026512584.1	42196	196975	4.67	0	43
NW_026512585.1	40817	119157	2.92	0	14
NW_026512586.1	33823	80617	2.38	0	17
NW_026512587.1	58994	171494	2.91	0	15
NW_026512588.1	50025	70497	1.41	0	10
NW_026512589.1	86255	596744	6.92	0	187
NW_026512590.1	28382	98374	3.47	0	17
NW_026512591.1	38152	135414	3.55	0	12
NW_026512592.1	116563	519644	4.46	0	446
NW_026512593.1	185793	259840	1.40	0	13
NW_026512594.1	45484	268940	5.91	0	38
NW_026512595.1	23538	51883	2.20	0	12
NW_026512596.1	24400	62801	2.57	0	12
NW_026512597.1	258572	768563	2.97	0	18
NW_026512598.1	143878	362854	2.52	0	20
NW_026512599.1	26422	86589	3.28	0	15
NW_026512600.1	162003	8559813	52.84	0	1170
NW_026512601.1	50139	196637	3.92	0	23
NW_026512602.1	48537	118730	2.45	0	14
NW_026512603.1	34509	100941	2.93	0	12
NW_026512604.1	166052	364019	2.19	0	124
NW_026512605.1	28236	105168	3.72	0	30
NW_026512606.1	60932	164529	2.70	0	14
NW_026512607.1	41040	179729	4.38	0	16
NW_026512608.1	56926	75337	1.32	0	9
NW_026512609.1	27219	229093	8.42	0	270
NW_026512610.1	56616	302445	5.34	0	82
NW_026512611.1	7041	12701	1.80	0	9
NW_026512612.1	228926	753064	3.29	0	142
NW_026512613.1	27365	117033	4.28	0	18
NW_026512614.1	32890	1215709	36.96	0	503
NW_026512615.1	529426	2283566	4.31	0	42
NW_026512616.1	73144	268044	3.66	0	16
NW_026512617.1	59365	210772	3.55	0	56
NW_026512618.1	68795	218608	3.18	0	14
NW_026512619.1	82811	132501	1.60	0	13
NW_026512620.1	61557	65943	1.07	0	12
NW_026512621.1	53195	104273	1.96	0	24
NW_026512622.1	92627	378261	4.08	0	624
NW_026512623.1	56461	145696	2.58	0	13
NW_026512624.1	375788	1191876	3.17	0	71
NW_026512625.1	394838	968760	2.45	0	39
NW_026512626.1	12312	48672	3.95	0	20
NW_026512627.1	68692	184736	2.69	0	17
NW_026512628.1	82618	197085	2.39	0	16
NW_026512629.1	53842	146924	2.73	0	16
NW_026512630.1	28325	60570	2.14	0	12
NW_026512631.1	28291	58568	2.07	0	25
NW_026512632.1	24446	39955	1.63	0	13
NW_026512633.1	235504	557770	2.37	0	17
NW_026512634.1	271404	420829	1.55	0	19
NW_026512635.1	39785	114957	2.89	0	16
NW_026512636.1	58941	142977	2.43	0	89
NW_026512637.1	500569	1035869	2.07	0	26
NW_026512638.1	41979	185249	4.41	0	38
NW_026512639.1	24812	75690	3.05	0	19
NW_026512640.1	52271	226117	4.33	0	21
NW_026512641.1	213923	550500	2.57	0	38
NW_026512642.1	283565	821944	2.90	0	114
NW_026512643.1	90506	142318	1.57	0	13
NW_026512644.1	91735	142267	1.55	0	18
NW_026512645.1	71434	141065	1.97	0	22
NW_026512646.1	42680	144442	3.38	0	27
NW_026512647.1	228455	555388	2.43	0	44
NW_026512648.1	332623	826590	2.49	0	89
NW_026512649.1	22127	61914	2.80	0	12
NW_026512650.1	79147	212728	2.69	0	15
NW_026512651.1	63142	137396	2.18	0	11
NW_026512652.1	139145	303835	2.18	0	24
NW_026512653.1	54226	102509	1.89	0	14
NW_026512654.1	110936	200155	1.80	0	27
NW_026512655.1	73167	123861	1.69	0	301
NW_026512656.1	26565	98550	3.71	0	34
NW_026512657.1	7926	9474	1.20	0	12
NW_026512658.1	33861	31430	0.93	0	9
NW_026512659.1	133396	246401	1.85	0	15
NW_026512660.1	39211	89673	2.29	0	13
NW_026512661.1	52375	519733	9.92	0	1019
NW_026512662.1	23887	37820	1.58	0	11
NW_026512663.1	4915	11083	2.25	0	8
NW_026512664.1	49984	47100	0.94	0	8
NW_026512665.1	42831	72475	1.69	0	11
NW_026512666.1	42679	165627	3.88	0	15
NW_026512667.1	4009	7166	1.79	0	7
NW_026512668.1	57668	115459	2.00	0	15
NW_026512669.1	114177	156116	1.37	0	16
NW_026512670.1	281150	920410	3.27	0	71
NW_026512671.1	3588	26901	7.50	0	40
NW_026512672.1	106003	293165	2.77	0	24
NW_026512673.1	41476	123781	2.98	0	27
NW_026512674.1	48197	156868	3.25	0	54
NW_026512675.1	43149	107019	2.48	0	26
NW_026512676.1	52043	68324	1.31	0	11
NW_026512677.1	58197	335664	5.77	0	58
NW_026512678.1	79808	433214	5.43	0	39
NW_026512679.1	80856	144038	1.78	0	12
NW_026512680.1	469673	674452	1.44	0	16
NW_026512681.1	85563	238974	2.79	0	33
NW_026512682.1	137446	287066	2.09	0	21
NW_026512683.1	33736	125363	3.72	0	29
NW_026512684.1	422814	1069917	2.53	0	27
NW_026512685.1	60411	200525	3.32	0	27
NW_026512686.1	34464	106936	3.10	0	17
NW_026512687.1	120745	179576	1.49	0	18
NW_026512688.1	23730	79997	3.37	0	17
NW_026512689.1	22278	84976	3.81	0	33
NW_026512690.1	55778	173650	3.11	0	32
NW_026512691.1	89101	139600	1.57	0	13
NW_026512692.1	53230	219424	4.12	0	33
NW_026512693.1	4658	14019	3.01	0	10
NW_026512694.1	37198	156483	4.21	0	15
NW_026512695.1	365704	408415	1.12	0	18
NW_026512696.1	64560	346164	5.36	0	28
NW_026512697.1	58693	178102	3.03	0	19
NW_026512698.1	58165	198239	3.41	0	18
NW_026512699.1	53663	158157	2.95	0	23
NW_026512700.1	304079	609257	2.00	0	23
NW_026512701.1	32343	63521	1.96	0	11
NW_026512702.1	24546	93424	3.81	0	15
NW_026512703.1	67802	188114	2.77	0	16
NW_026512704.1	90409	700166	7.74	0	1430
NW_026512705.1	50001	98973	1.98	0	15
NW_026512706.1	6668	12626	1.89	0	7
NW_026512707.1	163860	434766	2.65	0	35
NW_026512708.1	49993	63610	1.27	0	13
NW_026512709.1	43953	269356	6.13	0	44
NW_026512710.1	42789	181329	4.24	0	20
NW_026512711.1	2838	11248	3.96	0	15
NW_026512712.1	42262	146599	3.47	0	29
NW_026512713.1	261157	558071	2.14	0	40
NW_026512714.1	38392	111987	2.92	0	19
NW_026512715.1	325382	910365	2.80	0	30
NW_026512716.1	257034	463250	1.80	0	25
NW_026512717.1	78278	152002	1.94	0	14
NW_026512718.1	24230	121203	5.00	0	39
NW_026512719.1	46150	141675	3.07	0	21
NW_026512720.1	24771	91627	3.70	0	12
NW_026512721.1	22010	332303	15.10	0	780
NW_026512722.1	308996	535432	1.73	0	21
NW_026512723.1	213575	483471	2.26	0	19
NW_026512724.1	52710	214390	4.07	0	132
NW_026512725.1	49958	54271	1.09	0	13
NW_026512726.1	56427	193369	3.43	0	40
NW_026512727.1	141925	307635	2.17	0	28
NW_026512728.1	172825	466785	2.70	0	20
NW_026512729.1	5368	7457	1.39	0	6
NW_026512730.1	44585	114583	2.57	0	38
NW_026512731.1	87550	158681	1.81	0	22
NW_026512732.1	5434	10530	1.94	0	12
NW_026512733.1	56647	147722	2.61	0	13
NW_026512734.1	94288	283355	3.01	0	15
NW_026512735.1	26540	75902	2.86	0	14
NW_026512736.1	37183	113394	3.05	0	14
NW_026512737.1	17847	87400	4.90	0	25
NW_026512738.1	14007	41925	2.99	0	23
NW_026512739.1	74895	133123	1.78	0	12
NW_026512740.1	39373	77260	1.96	0	12
NW_026512741.1	129493	433919	3.35	0	24
NW_026512742.1	44267	115791	2.62	0	17
NW_026512743.1	205282	353660	1.72	0	17
NW_026512744.1	119483	390959	3.27	0	88
NW_026512745.1	48995	217034	4.43	0	1134
NW_026512746.1	47292	82416	1.74	0	15
NW_026512747.1	79696	95392	1.20	0	11
NW_026512748.1	37663	141878	3.77	0	66
NW_026512749.1	284558	539426	1.90	0	22
NW_026512750.1	148481	241229	1.62	0	36
NW_026512751.1	39633	49262	1.24	0	10
NW_026512752.1	2996	200	0.07	0	1
NW_026512753.1	188130	1084736	5.77	0	828
NW_026512754.1	387780	934318	2.41	0	21
NW_026512755.1	368591	557638	1.51	0	21
NW_026512756.1	39709	114115	2.87	0	28
NW_026512757.1	133236	222501	1.67	0	16
NW_026512758.1	8444	21108	2.50	0	13
NW_026512759.1	116135	249987	2.15	0	34
NW_026512760.1	66583	168305	2.53	0	32
NW_026512761.1	461064	860833	1.87	0	146
NW_026512762.1	25721	115689	4.50	0	29
NW_026512763.1	39293	94665	2.41	0	13
NW_026512764.1	89460	237759	2.66	0	49
NW_026512765.1	57594	212648	3.69	0	26
NW_026512766.1	24290	55658	2.29	0	11
NW_026512767.1	10342	2800	0.27	0	2
NW_026512768.1	55833	139614	2.50	0	13
NW_026512769.1	96604	195946	2.03	0	16
NW_026512770.1	22583	98078	4.34	0	39
NW_026512771.1	54914	104089	1.90	0	36
NW_026512772.1	187598	417387	2.22	0	20
NW_026512773.1	64674	89931	1.39	0	12
NW_026512774.1	84767	346358	4.09	0	21
NW_026512775.1	26119	385207	14.75	0	128
NW_026512776.1	61726	224910	3.64	0	29
NW_026512777.1	57131	83241	1.46	0	10
NW_026512778.1	21194	40050	1.89	0	11
NW_026512779.1	57623	40217	0.70	0	18
NW_026512780.1	77722	76153	0.98	0	13
NW_026512781.1	142460	192491	1.35	0	13
NW_026512782.1	136601	380571	2.79	0	17
NW_026512783.1	53769	166396	3.09	0	13
NW_026512784.1	169996	432580	2.54	0	17
NW_026512785.1	38486	126425	3.28	0	44
NW_026512786.1	82301	135273	1.64	0	14
NW_026512787.1	26964	81945	3.04	0	21
NW_026512788.1	3474	11423	3.29	0	9
NW_026512789.1	16334	14629	0.90	0	13
NW_026512790.1	75770	370622	4.89	0	40
NW_026512791.1	49654	177626	3.58	0	15
NW_026512792.1	35207	92931	2.64	0	25
NW_026512793.1	51708	165342	3.20	0	13
NW_026512794.1	55967	226548	4.05	0	43
NW_026512795.1	20066	52086	2.60	0	13
NW_026512796.1	236132	605971	2.57	0	41
NW_026512797.1	40916	193628	4.73	0	20
NW_026512798.1	40737	305406	7.50	0	44
NW_026512799.1	49990	61211	1.22	0	11
NW_026512800.1	54201	112716	2.08	0	17
NW_026512801.1	513096	1730979	3.37	0	41
NW_026512802.1	182732	521894	2.86	0	19
NW_026512803.1	49870	72541	1.45	0	14
NW_026512804.1	44753	133760	2.99	0	24
NW_026512805.1	50592	96356	1.90	0	13
NW_026512806.1	69956	216185	3.09	0	18
NW_026512807.1	55739	70578	1.27	0	22
NW_026512808.1	51253	562047	10.97	0	106
NW_026512809.1	21392	94695	4.43	0	24
NW_026512810.1	57571	161099	2.80	0	15
NW_026512811.1	10038	21373	2.13	0	9
NW_026512812.1	132755	279297	2.10	0	15
NW_026512813.1	36277	459866	12.68	0	138
NW_026512814.1	65506	32126	0.49	0	8
NW_026512815.1	21526	66574	3.09	0	13
NW_026512816.1	39699	226174	5.70	0	191
NW_026512817.1	132691	608385	4.58	0	46
NW_026512818.1	309753	553293	1.79	0	22
NW_026512819.1	51430	115983	2.26	0	13
NW_026512820.1	57020	167384	2.94	0	21
NW_026512821.1	35476	99709	2.81	0	12
NW_026512822.1	50115	78962	1.58	0	11
NW_026512823.1	41728	115961	2.78	0	14
NW_026512824.1	60501	107430	1.78	0	10
NW_026512825.1	34488	116522	3.38	0	18
NW_026512826.1	198172	877244	4.43	0	187
NW_026512827.1	42013	205828	4.90	0	102
NW_026512828.1	378960	1240706	3.27	0	22
NW_026512829.1	26842	147010	5.48	0	46
NW_026512830.1	116768	302287	2.59	0	27
NW_026512831.1	144912	280866	1.94	0	17
NW_026512832.1	121749	332861	2.73	0	21
NW_026512833.1	244345	644965	2.64	0	23
NW_026512834.1	23415	70688	3.02	0	20
NW_026512835.1	26777	58903	2.20	0	24
NW_026512836.1	52598	745632	14.18	0	432
NW_026512837.1	27919	80206	2.87	0	26
NW_026512838.1	206295	366752	1.78	0	22
NW_026512839.1	190805	606600	3.18	0	33
NW_026512840.1	268894	751604	2.80	0	42
NW_026512841.1	43726	459526	10.51	0	168
NW_026512842.1	103708	192205	1.85	0	23
NW_026512843.1	131029	528670	4.03	0	17
NW_026512844.1	32976	110123	3.34	0	14
NW_026512845.1	60424	105572	1.75	0	20
NW_026512846.1	31424	225816	7.19	0	144
NW_026512847.1	57873	255358	4.41	0	88
NW_026512848.1	54022	431941	8.00	0	51
NW_026512849.1	28986	46579	1.61	0	12
NW_026512850.1	45049	187359	4.16	0	45
NW_026512851.1	33505	102972	3.07	0	17
NW_026512852.1	38203	234879	6.15	0	164
NW_026512853.1	25282	42674	1.69	0	14
NW_026512854.1	45993	156006	3.39	0	13
NW_026512855.1	185932	300547	1.62	0	24
NW_026512856.1	87863	232251	2.64	0	17
NW_026512857.1	25719	71824	2.79	0	13
NW_026512858.1	49222	137703	2.80	0	27
NW_026512859.1	43306	131646	3.04	0	21
NW_026512860.1	147836	253909	1.72	0	15
NW_026512861.1	31038	192286	6.20	0	31
NW_026512862.1	50002	83516	1.67	0	10
NW_026512863.1	31279	39070	1.25	0	79
NW_026512864.1	76241	160461	2.10	0	14
NW_026512865.1	361460	1711680	4.74	0	104
NW_026512866.1	5433	10861	2.00	0	10
NW_026512867.1	59192	213941	3.61	0	20
NW_026512868.1	42569	93107	2.19	0	32
NW_026512869.1	209395	572741	2.74	0	34
NW_026512870.1	62181	346993	5.58	0	67
NW_026512871.1	326707	1032337	3.16	0	20
NW_026512872.1	25023	76278	3.05	0	15
NW_026512873.1	51313	184089	3.59	0	27
NW_026512874.1	21202	143562	6.77	0	135
NW_026512875.1	69444	122139	1.76	0	17
NW_026512876.1	44748	33024	0.74	0	17
NW_026512877.1	57620	104759	1.82	0	17
NW_026512878.1	308361	538207	1.75	0	31
NW_026512879.1	4420	5751	1.30	0	8
NW_026512880.1	72195	336178	4.66	0	38
NW_026512881.1	42879	62984	1.47	0	8
NW_026512882.1	63543	90851	1.43	0	10
NW_026512883.1	38535	817953	21.23	0	360
NW_026512884.1	40418	147690	3.65	0	28
NW_026512885.1	30410	143898	4.73	0	38
NW_026512886.1	39050	163742	4.19	0	47
NW_026512887.1	32424	19012	0.59	0	6
NW_026512888.1	293628	701162	2.39	0	58
NW_026512889.1	46497	208486	4.48	0	97
NW_026512890.1	235244	508895	2.16	0	55
NW_026512891.1	136668	258159	1.89	0	13
NW_026512892.1	45826	177979	3.88	0	21
NW_026512893.1	32558	45885	1.41	0	10
NW_026512894.1	31033	138120	4.45	0	90
NW_026512895.1	101462	320300	3.16	0	25
NW_026512896.1	66920	445353	6.66	0	79
NW_026512897.1	30998	375007	12.10	0	708
NW_026512898.1	57721	203456	3.52	0	17
NW_026512899.1	53146	320638	6.03	0	28
NW_026512900.1	456533	1207968	2.65	0	65
NW_026512901.1	44814	188854	4.21	0	25
NW_026512902.1	140348	1819272	12.96	0	1069
NW_026512903.1	35755	88198	2.47	0	17
NW_026512904.1	59133	43993	0.74	0	11
NW_026512905.1	1868	8034	4.30	0	12
NW_026512906.1	155187	508038	3.27	0	26
NW_026512907.1	80621	161972	2.01	0	34
NW_026512908.1	52408	169403	3.23	0	30
NW_026512909.1	49996	92870	1.86	0	8
NW_026512910.1	93982	839731	8.94	0	171
NW_026512911.1	143563	409503	2.85	0	33
NW_026512912.1	54209	91090	1.68	0	16
NW_026512913.1	31266	246679	7.89	0	185
NW_026512914.1	48997	870652	17.77	0	320
NW_026512915.1	22322	101607	4.55	0	55
NW_026512916.1	278708	319983	1.15	0	32
NW_026512917.1	202728	272531	1.34	0	11
NW_026512918.1	52554	111321	2.12	0	16
NW_026512919.1	49997	56997	1.14	0	22
NW_026512920.1	61153	65300	1.07	0	11
NW_026512921.1	155612	1104144	7.10	0	82
NW_026512922.1	152036	232451	1.53	0	19
NW_026512923.1	69357	111486	1.61	0	13
NW_026512924.1	44816	55979	1.25	0	13
NW_026512925.1	50893	70062	1.38	0	12
NW_026512926.1	100375	183911	1.83	0	15
NW_026512927.1	145076	319326	2.20	0	17
NW_026512928.1	233520	403401	1.73	0	20
NW_026512929.1	354744	1214079	3.42	0	43
NW_026512930.1	49412	115656	2.34	0	21
NW_026512931.1	86918	306538	3.53	0	22
NW_026512932.1	98812	417742	4.23	0	48
NW_026512933.1	189263	407276	2.15	0	62
NW_026512934.1	172668	321077	1.86	0	17
NW_026512935.1	29904	194053	6.49	0	65
NW_026512936.1	102399	196464	1.92	0	15
NW_026512937.1	104680	96789	0.92	0	22
NW_026512938.1	78955	271212	3.44	0	25
NW_026512939.1	35215	72919	2.07	0	10
NW_026512940.1	209654	446978	2.13	0	16
NW_026512941.1	21754	125145	5.75	0	32
NW_026512942.1	130913	376403	2.88	0	16
NW_026512943.1	51463	73542	1.43	0	10
NW_026512944.1	26136	106671	4.08	0	16
NW_026512945.1	161824	496281	3.07	0	33
NW_026512946.1	22730	108659	4.78	0	22
NW_026512947.1	140393	171887	1.22	0	34
NW_026512948.1	163802	514716	3.14	0	69
NW_026512949.1	75890	558630	7.36	0	123
NW_026512950.1	44816	167770	3.74	0	71
NW_026512951.1	32526	125928	3.87	0	39
NW_026512952.1	42294	151326	3.58	0	16
NW_026512953.1	301419	653829	2.17	0	77
NW_026512954.1	46018	368413	8.01	0	140
NW_026512955.1	396097	650697	1.64	0	17
NW_026512956.1	355509	1566417	4.41	0	231
NW_026512957.1	51290	95444	1.86	0	13
NW_026512958.1	24777	143779	5.80	0	76
NW_026512959.1	133108	159750	1.20	0	19
NW_026512960.1	52567	64854	1.23	0	8
NW_026512961.1	79757	236359	2.96	0	25
NW_026512962.1	176338	323619	1.84	0	29
NW_026512963.1	49998	74289	1.49	0	8
NW_026512964.1	78073	144458	1.85	0	27
NW_026512965.1	50074	197088	3.94	0	14
NW_026512966.1	151898	322790	2.13	0	24
NW_026512967.1	107131	561277	5.24	0	164
NW_026512968.1	63238	93644	1.48	0	11
NW_026512969.1	34212	278604	8.14	0	59
NW_026512970.1	47614	70101	1.47	0	11
NW_026512971.1	26089	74402	2.85	0	11
NW_026512972.1	47369	128992	2.72	0	13
NW_026512973.1	27339	69218	2.53	0	45
NW_026512974.1	39564	64072	1.62	0	15
NW_026512975.1	234577	714836	3.05	0	22
NW_026512976.1	91809	185735	2.02	0	27
NW_026512977.1	365225	989361	2.71	0	40
NW_026512978.1	59165	309364	5.23	0	56
NW_026512979.1	45261	86773	1.92	0	9
NW_026512980.1	57329	86185	1.50	0	14
NW_026512981.1	47084	101041	2.15	0	28
NW_026512982.1	3931	8684	2.21	0	7
NW_026512983.1	309328	985249	3.19	0	21
NW_026512984.1	31367	298766	9.52	0	123
NW_026512985.1	40679	70368	1.73	0	17
NW_026512986.1	306425	1092198	3.56	0	79
NW_026512987.1	56589	46076	0.81	0	11
NW_026512988.1	20489	49961	2.44	0	11
NW_026512989.1	33373	190207	5.70	0	49
NW_026512990.1	51139	207812	4.06	0	16
NW_026512991.1	54263	60251	1.11	0	14
NW_026512992.1	42142	142498	3.38	0	17
NW_026512993.1	172867	843838	4.88	0	206
NW_026512994.1	30199	86814	2.87	0	17
NW_026512995.1	29973	46221	1.54	0	9
NW_026512996.1	43730	303227	6.93	0	170
NW_026512997.1	36108	102226	2.83	0	20
NW_026512998.1	106018	145680	1.37	0	13
NW_026512999.1	49998	85393	1.71	0	13
NW_026513000.1	22691	253971	11.19	0	487
NW_026513001.1	93294	405615	4.35	0	36
NW_026513002.1	85177	204030	2.40	0	76
NW_026513003.1	185576	500660	2.70	0	19
NW_026513004.1	326467	814753	2.50	0	59
NW_026513005.1	30142	99794	3.31	0	15
NW_026513006.1	8596	14139	1.64	0	7
NW_026513007.1	71819	204891	2.85	0	14
NW_026513008.1	168369	292106	1.73	0	25
NW_026513009.1	35022	113550	3.24	0	30
NW_026513010.1	24742	92385	3.73	0	16
NW_026513011.1	43960	143214	3.26	0	52
NW_026513012.1	31006	45284	1.46	0	10
NW_026513013.1	32468	157410	4.85	0	75
NW_026513014.1	41992	152442	3.63	0	14
NW_026513015.1	28362	62851	2.22	0	11
NW_026513016.1	50004	116639	2.33	0	12
NW_026513017.1	167219	435851	2.61	0	19
NW_026513018.1	50024	58320	1.17	0	22
NW_026513019.1	51834	94895	1.83	0	10
NW_026513020.1	25464	47068	1.85	0	12
NW_026513021.1	57481	100677	1.75	0	21
NW_026513022.1	3631	25517	7.03	0	23
NW_026513023.1	36045	68449	1.90	0	20
NW_026513024.1	66877	244269	3.65	0	34
NW_026513025.1	68596	108625	1.58	0	12
NW_026513026.1	57604	195323	3.39	0	50
NW_026513027.1	33177	78090	2.35	0	33
NW_026513028.1	34974	154836	4.43	0	129
NW_026513029.1	445398	615733	1.38	0	21
NW_026513030.1	52654	164716	3.13	0	16
NW_026513031.1	50460	196342	3.89	0	27
NW_026513032.1	29612	88046	2.97	0	16
NW_026513033.1	209339	681173	3.25	0	28
NW_026513034.1	30007	103404	3.45	0	14
NW_026513035.1	22486	71786	3.19	0	25
NW_026513036.1	148156	553565	3.74	0	56
NW_026513037.1	64847	493136	7.60	0	233
NW_026513038.1	313902	525191	1.67	0	20
NW_026513039.1	51603	132099	2.56	0	14
NW_026513040.1	6049	10246	1.69	0	7
NW_026513041.1	45444	137322	3.02	0	23
NW_026513042.1	78455	79298	1.01	0	18
NW_026513043.1	38483	149478	3.88	0	17
NW_026513044.1	96466	360707	3.74	0	17
NW_026513045.1	11976	34889	2.91	0	18
NW_026513046.1	31481	96868	3.08	0	16
NW_026513047.1	40579	126854	3.13	0	11
NW_026513048.1	55568	98023	1.76	0	15
NW_026513049.1	50829	80395	1.58	0	8
NW_026513050.1	68011	129730	1.91	0	49
NW_026513051.1	87025	249362	2.87	0	18
NW_026513052.1	28117	110039	3.91	0	108
NW_026513053.1	22671	145728	6.43	0	35
NW_026513054.1	147478	337357	2.29	0	19
NW_026513055.1	25922	34647	1.34	0	13
NW_026513056.1	155037	463865	2.99	0	19
NW_026513057.1	21463	74506	3.47	0	28
NW_026513058.1	45698	114165	2.50	0	16
NW_026513059.1	57317	85738	1.50	0	14
NW_026513060.1	27127	64362	2.37	0	16
NW_026513061.1	82379	338056	4.10	0	60
NW_026513062.1	23306	60393	2.59	0	40
NW_026513063.1	100756	246946	2.45	0	196
NW_026513064.1	71684	136870	1.91	0	17
NW_026513065.1	129472	272639	2.11	0	69
NW_026513066.1	297903	888153	2.98	0	22
NW_026513067.1	239262	252217	1.05	0	22
NW_026513068.1	27918	75484	2.70	0	17
NW_026513069.1	82119	118555	1.44	0	31
NW_026513070.1	511436	1245192	2.43	0	1573
NW_026513071.1	71833	478798	6.67	0	107
NW_026513072.1	103456	221267	2.14	0	15
NW_026513073.1	178886	742712	4.15	0	30
NW_026513074.1	33032	143121	4.33	0	24
NW_026513075.1	65515	218418	3.33	0	19
NW_026513076.1	87075	159202	1.83	0	19
NW_026513077.1	46280	165797	3.58	0	13
NW_026513078.1	443460	664959	1.50	0	26
NW_026513079.1	30307	97799	3.23	0	13
NW_026513080.1	20071	66033	3.29	0	16
NW_026513081.1	31366	115392	3.68	0	14
NW_026513082.1	71614	101721	1.42	0	16
NW_026513083.1	34594	5790511	167.38	0	947
NW_026513084.1	77717	340563	4.38	0	32
NW_026513085.1	57032	233383	4.09	0	81
NW_026513086.1	31842	88388	2.78	0	16
NW_026513087.1	56988	177219	3.11	0	18
NW_026513088.1	50000	67358	1.35	0	12
